name,lat,lon,region,adm_zone
Кожевническая улица,55.72975481,37.64507699,Замоскворечье,ЦАО
Кожевническая улица,55.72932941,37.6463528,Даниловский,ЮАО
Новоспасский мост,55.72841111,37.65009526,Даниловский,ЮАО
Динамовская улица,55.73041825,37.6598552,Таганский,ЦАО
"Яузская ал., 6",55.83051422,37.68315194,Богородское,ВАО
Ул. Воронцовские Пруды,55.66644952,37.52616998,Обручевский,ЮЗАО
"Яузская ал., 6",55.83033767,37.68434137,Богородское,ВАО
Пл. Акад. Вишневского,55.65235346,37.61146168,Нагорный,ЮАО
Пл. Акад. Вишневского,55.65320965,37.6140446,Нагорный,ЮАО
Заревый пр.,55.88221976,37.6602687,Северное Медведково,СВАО
Метро «Пятницкое шоссе»,55.85761803,37.35610194,Митино,СЗАО
Клуб Русакова - Театр Романа Виктюка,55.79130986,37.68677702,Сокольники,ВАО
Преображенская пл.,55.79501046,37.71003133,Преображенское,ВАО
Маленковская ул.,55.7862592,37.67727053,Сокольники,ВАО
М. Остроумовская ул.,55.7931836,37.69116107,Сокольники,ВАО
Маленковская ул.,55.7862916,37.67661959,Сокольники,ВАО
Леснорядская ул.,55.78156956,37.67014711,Красносельский,ЦАО
Метро «Сокольники»,55.79005741,37.68283969,Сокольники,ВАО
Метро «Сокольники»,55.79027197,37.68156037,Сокольники,ВАО
Метро «Сокольники»,55.79049393,37.68168369,Сокольники,ВАО
Леснорядская улица,55.78173574,37.6707031,Красносельский,ЦАО
Малая Остроумовская улица,55.79319443,37.690769,Сокольники,ВАО
Преображенская площадь,55.79524841,37.70927947,Преображенское,ВАО
Клуб Русакова - Театр Романа Виктюка,55.79154379,37.68637295,Сокольники,ВАО
Метро «Сокольники»,55.78826494,37.67965027,Сокольники,ВАО
Метро «Строгино»,55.80192076,37.40817186,Строгино,СЗАО
Трамв. депо им. Русакова,55.79456422,37.69947064,Сокольники,ВАО
Трамв. депо им. Русакова,55.79432769,37.69862489,Сокольники,ВАО
Метро «Красносельская»,55.77971829,37.66659557,Красносельский,ЦАО
Дмитровский пр.,55.81118114,37.58154599,Бутырский,СВАО
Ул. Марш. Катукова,55.80520178,37.41324946,Строгино,СЗАО
Ул. Марш. Катукова,55.80523191,37.41372869,Строгино,СЗАО
Таллинская ул.,55.80172555,37.39138176,Строгино,СЗАО
Платф. Матвеевская,55.70431188,37.483545,Раменки,ЗАО
Ткацкая ул.,55.78586961,37.72127488,Соколиная Гора,ВАО
Платф. Матвеевская,55.70455791,37.48335078,Раменки,ЗАО
Метро «Нагатинская»,55.68086424,37.62177808,Нагорный,ЮАО
Аллея героев,55.71263197,37.49486577,Раменки,ЗАО
Аллея героев,55.71247086,37.49381975,Раменки,ЗАО
Река Раменка,55.7084398,37.49137987,Раменки,ЗАО
Река Раменка,55.70837934,37.49053997,Раменки,ЗАО
Метро «Дмитровская»,55.80763287,37.58137564,Бутырский,СВАО
Метро «Нагатинская»,55.68167183,37.62284957,Нагорный,ЮАО
Метро «Нагатинская»,55.6818342,37.62265608,Нагорный,ЮАО
Метро «Нагатинская»,55.68165972,37.62265158,Нагорный,ЮАО
Ул. Кулакова,55.80003836,37.39254668,Строгино,СЗАО
Ул. Кулакова,55.80006736,37.39195929,Строгино,СЗАО
"Таллинская улица, 6",55.79934728,37.39532661,Строгино,СЗАО
Школа им. Марины Цветаевой,55.79908412,37.40161143,Строгино,СЗАО
Метро «Строгино»,55.80151161,37.40769572,Строгино,СЗАО
Школа им. Марины Цветаевой,55.7992613,37.40230587,Строгино,СЗАО
"Таллинская улица, 6",55.79938251,37.39577021,Строгино,СЗАО
Культурно-досуговый центр,55.80976904,37.40463158,Строгино,СЗАО
Школа им. Маресьева,55.81133084,37.39792373,Строгино,СЗАО
Мякининский пр.,55.80792661,37.39558645,Строгино,СЗАО
Строгинский бульв.,55.80504687,37.39358308,Строгино,СЗАО
"Ул. Исаковского, 33",55.80430718,37.41986396,Строгино,СЗАО
"Ул. Исаковского, 33",55.80439881,37.4201463,Строгино,СЗАО
Таллинская ул.,55.80126152,37.39120713,Строгино,СЗАО
Строгинский бульв.,55.80485602,37.39367364,Строгино,СЗАО
Мякининский пр.,55.80808513,37.39584564,Строгино,СЗАО
Школа им. Маресьева,55.81144311,37.39815795,Строгино,СЗАО
Культурно-досуговый центр,55.81000208,37.40409279,Строгино,СЗАО
Музыкальная школа им. Майкапара,55.80754129,37.40770699,Строгино,СЗАО
Музыкальная школа им. Майкапара,55.80715384,37.40848062,Строгино,СЗАО
Дмитровский пр.,55.80873248,37.57959401,Тимирязевский,САО
Электрозаводский мост,55.78258019,37.70038817,Соколиная Гора,ВАО
Бедрино,55.69928693,37.94097939,Некрасовка,ЮВАО
Ул. Лавриненко,55.70097096,37.94518841,Некрасовка,ЮВАО
Ул. Лавриненко,55.7004703,37.94664734,Некрасовка,ЮВАО
13-й кв. Люберецких полей,55.70266529,37.9512672,Некрасовка,ЮВАО
13-й кв. Люберецких полей,55.70186936,37.95013359,Некрасовка,ЮВАО
Шайдаровская улица,55.63675815,37.68027203,Москворечье-Сабурово,ЮАО
6-й троллейбусный парк,55.81182461,37.62888938,Останкинский,СВАО
7-й автобусный парк,55.85367152,37.56253033,Западное Дегунино,САО
ЖК «Юрлово»,55.87723704,37.61468751,Отрадное,СВАО
11-й кв. Люберецких полей,55.70117917,37.9428197,Некрасовка,ЮВАО
Технологический колледж,55.62477983,37.62278253,Чертаново Северное,ЮАО
Центр боевых искусств,55.63205159,37.62108718,Чертаново Северное,ЮАО
Метро «Владыкино»,55.84635905,37.59093003,Марфино,СВАО
Городская ферма,55.83932856,37.62723426,Останкинский,СВАО
Дворец бракосочетания,55.83674451,37.62754684,Останкинский,СВАО
Филевский автобусно-троллейбусный парк,55.74021858,37.51997308,Дорогомилово,ЗАО
Батюнинская улица,55.65970065,37.71139069,Печатники,ЮВАО
"Ул. Пырьева, 9",55.72753287,37.52592511,Раменки,ЗАО
"Ул. Пырьева, 9",55.72730473,37.52580604,Раменки,ЗАО
Ул. Пырьева,55.7255485,37.52702568,Раменки,ЗАО
Батюнинская улица,55.65932984,37.71043408,Печатники,ЮВАО
Ул. Пырьева,55.72512541,37.52785463,Раменки,ЗАО
1-й Курьяновский проезд,55.65655733,37.7096387,Печатники,ЮВАО
1-й Курьяновский проезд,55.65572041,37.70741306,Печатники,ЮВАО
Ул. Плещеева,55.89022806,37.62017402,Бибирево,СВАО
Ул. Плещеева,55.89014117,37.61948923,Бибирево,СВАО
"Ул. Плещеева, 14",55.88657859,37.61158228,Бибирево,СВАО
"Ул. Плещеева, 20",55.88789232,37.61468191,Бибирево,СВАО
"Ул. Плещеева, 20",55.88843531,37.61548042,Бибирево,СВАО
"Ул. Плещеева, 14",55.88703867,37.61216674,Бибирево,СВАО
Аптека,55.88528535,37.60808357,Бибирево,СВАО
Метро «Бибирево»,55.88469379,37.60718595,Бибирево,СВАО
НАМИ,55.84585876,37.54061311,Головинский,САО
Метро «Сокол»,55.80531104,37.51516339,Аэропорт,САО
Метро «Сокол»,55.80305317,37.51333327,Сокол,САО
Дом культуры,55.8981311,37.62746757,Бибирево,СВАО
Почта,55.89568894,37.63252797,Бибирево,СВАО
"Улица Корнейчука, 47",55.89371752,37.62823293,Бибирево,СВАО
Центр детского творчества,55.89151966,37.62302194,Бибирево,СВАО
Центр детского творчества,55.89191231,37.62452853,Бибирево,СВАО
"Улица Корнейчука, 47",55.89369243,37.6288057,Бибирево,СВАО
Почта,55.89616656,37.63328742,Бибирево,СВАО
Дом культуры,55.8982148,37.6280671,Бибирево,СВАО
Ростокинский пр.,55.8152433,37.68439978,Сокольники,ВАО
МЦД Лианозово,55.89771976,37.55292267,Лианозово,СВАО
М. Филевская ул.,55.73389906,37.45659117,Фили-Давыдково,ЗАО
Писцовая ул.,55.79804084,37.56754879,Савёловский,САО
Ул. Юннатов,55.79681527,37.56381129,Савёловский,САО
Ул. Юннатов,55.79717242,37.56553961,Савёловский,САО
